AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,MeanRR,MeanRG,MeanRB,StdDevRR,StdDevRG,StdDevRB,SkewRR,SkewRG,SkewRB,KurtosisRR,KurtosisRG,KurtosisRB,EntropyRR,EntropyRG,EntropyRB,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,Class
285100,2053.1699,791.5107,463.6347,0.8105,602.4953,0.9897,288053,0.8314,1.7072,0.8499,0.7612,0.0028,0.0016,0.5794,0.9892,120.8366,104.4141,117.427,28.9185,23.8252,22.7962,-0.2599,0.246,-0.2731,2.5787,2.882,2.963,-42902253568.0,-30888830976,-39320027136,60.4224,52.2141,58.72,DEGLET
326556,2313.791,856.9423,487.3175,0.8226,644.8132,0.9792,333503,0.7402,1.7585,0.7665,0.7525,0.0026,0.0015,0.5662,0.9956,128.1456,119.2813,110.4533,33.9892,34.8911,30.1728,-0.277,0.0137,0.2855,2.3932,2.0011,2.4371,-56812896256.0,-49415905280,-41182121984,64.0726,59.6426,55.2274,DEGLET
225074,1813.77,695.2525,413.8533,0.8035,535.3253,0.9921,226857,0.6485,1.6799,0.8597,0.77,0.0031,0.0018,0.5929,0.996,133.2137,131.1914,123.1026,39.3223,36.7316,30.5074,-0.4867,-0.415,-0.1159,2.1231,2.0942,2.3676,-43480784896.0,-41622204416,-35467997184,66.6039,65.5917,61.5481,DEGLET
217486,1759.136,628.9557,442.0542,0.7113,526.2241,0.9899,219701,0.7659,1.4228,0.8832,0.8367,0.0029,0.002,0.7,0.996,128.3266,120.4128,110.2402,42.3855,44.9955,31.7554,-0.2009,-0.1454,-0.1783,1.7082,1.6272,2.2624,-39708590080.0,-35721072640,-27564607488,64.1599,60.2045,55.1166,DEGLET
277321,2136.825,687.59,517.3867,0.6586,594.2189,0.976,284128,0.7801,1.329,0.7632,0.8642,0.0025,0.0019,0.7469,0.9925,119.6558,110.7807,108.2498,37.7822,38.1279,31.9226,0.0776,0.3716,-0.0522,2.1739,2.0325,2.2231,-42962149376.0,-37067022336,-33927698432,59.8241,55.3886,54.1229,DEGLET
270195,2019.839,773.6254,446.5426,0.8166,586.5347,0.9838,274651,0.806,1.7325,0.8322,0.7582,0.0029,0.0017,0.5748,0.9958,126.932,121.2073,107.2874,31.2941,29.9054,29.7242,-0.749,-0.4518,-0.3009,3.0056,2.6238,2.6948,-45486370816.0,-41105539072,-32008726528,63.4597,60.6019,53.6402,DEGLET
218442,1739.191,643.4506,434.7849,0.7372,527.3793,0.9927,220046,0.8075,1.4799,0.9075,0.8196,0.0029,0.002,0.6718,0.9942,128.1654,119.8585,118.3075,32.0673,28.5678,26.2454,-0.5665,-0.0865,-0.1232,2.9237,2.4584,2.7929,-37653753856.0,-32274780160,-31069640704,64.0819,59.9315,59.1563,DEGLET
271398,1965.458,750.8526,461.674,0.7886,587.839,0.9942,272988,0.7383,1.6264,0.8829,0.7829,0.0028,0.0017,0.6129,0.9968,148.2023,146.3578,137.9331,30.3088,26.0294,25.1754,-0.9647,-0.7015,-0.7203,3.4219,3.1322,3.5643,-62793175040.0,-60339191808,-53070114816,74.1006,73.1787,68.9656,DEGLET
253276,1961.04,740.2677,437.3487,0.8068,567.8741,0.9822,257864,0.7493,1.6926,0.8276,0.7671,0.0029,0.0017,0.5885,0.9961,128.9011,122.8898,116.7883,38.2442,36.7809,30.8667,-0.2763,-0.1524,-0.1425,2.092,1.9879,2.1549,-45574098944.0,-41109114880,-35898662912,64.4454,61.4443,58.3921,DEGLET
215340,1741.5811,656.6985,418.8187,0.7702,523.6215,0.9936,216718,0.7427,1.568,0.8922,0.7974,0.003,0.0019,0.6358,0.9969,111.3767,106.4466,105.8537,28.4506,28.4351,23.5702,-0.3515,-0.0035,-0.3479,2.7718,2.2923,3.4696,-27327836160.0,-24920774656,-23962402816,55.6862,53.2255,52.9274,DEGLET
248661,1888.577,679.4809,468.2696,0.7246,562.6766,0.9825,253084,0.7685,1.451,0.8761,0.8281,0.0027,0.0019,0.6857,0.995,106.7872,102.0841,115.7485,27.5297,22.992,26.1811,-0.53,-0.0614,-0.442,2.5972,2.9335,2.7133,-28791433216.0,-25580019712,-33773629440,53.3992,51.0464,57.8793,DEGLET
161461,1519.229,583.6688,352.6311,0.7969,453.4077,0.994,162441,0.6822,1.6552,0.8791,0.7768,0.0036,0.0022,0.6035,0.9988,123.015,114.07,117.5514,31.6177,28.0442,29.8898,-0.9984,-0.5174,-0.9741,3.3982,2.7715,3.2434,-25518503936.0,-21472477184,-23048691712,61.5041,57.0356,58.7763,DEGLET
270495,1909.204,680.4979,506.7375,0.6674,586.8602,0.993,272412,0.7761,1.3429,0.9325,0.8624,0.0025,0.0019,0.7437,0.9988,102.5699,91.1522,91.8557,37.1153,34.503,25.1498,0.3899,0.8048,0.349,2.543,2.9684,2.9549,-30938501120.0,-24201478144,-22697836544,51.2833,45.5764,45.9268,DEGLET
192966,1718.127,656.2819,433.3523,0.751,495.6732,0.909,212294,0.7112,1.5144,0.8214,0.7553,0.0034,0.0022,0.5704,0.8639,140.5046,144.2007,126.1972,37.6588,34.5565,32.3883,-0.6828,-0.6079,-0.5897,2.723,2.7958,2.5746,-41159794688.0,-42846302208,-32273027072,70.2563,72.1056,63.1031,DEGLET
254070,1919.738,730.9252,445.2328,0.7931,568.7635,0.9926,255975,0.6931,1.6417,0.8663,0.7781,0.0029,0.0018,0.6055,0.994,135.9247,123.0017,123.6408,28.1258,17.5106,20.5985,-1.0129,-0.5711,-0.386,3.9627,3.8814,3.0252,-48657485824.0,-37974151168,-38776930304,67.9668,61.5027,61.8236,DEGLET
206921,1741.754,675.7445,392.1072,0.8144,513.2836,0.9924,208515,0.6815,1.7234,0.8571,0.7596,0.0033,0.0019,0.577,0.9943,137.9613,131.2119,120.7815,36.5473,31.1905,23.7996,-0.8241,-0.5959,-0.3047,2.9013,2.5624,2.7099,-42309525504.0,-37289373696,-30410612736,68.9824,65.6111,60.3956,DEGLET
180508,1600.713,607.4841,379.2685,0.7812,479.4058,0.9938,181643,0.7906,1.6017,0.8853,0.7892,0.0034,0.0021,0.6228,0.9975,133.5625,126.4289,120.8297,36.2546,33.9226,32.3695,-0.7129,-0.5277,-0.451,2.6209,2.3057,2.1964,-34515537920.0,-30535002112,-27629987840,66.7811,63.2147,60.4132,DEGLET
296944,2109.8491,796.0836,475.9379,0.8016,614.8828,0.9871,300810,0.7727,1.6727,0.8383,0.7724,0.0027,0.0016,0.5966,0.9979,130.0522,116.2072,118.6973,32.6442,28.7825,28.4512,-0.278,0.1989,-0.3441,2.6659,2.5351,2.9826,-52902526976.0,-41217187840,-42963533824,65.0261,58.1039,59.3501,DEGLET
163130,1535.853,603.0044,345.0351,0.8201,455.7451,0.9946,164013,0.7443,1.7477,0.869,0.7558,0.0037,0.0021,0.5712,0.9983,143.3447,140.078,131.607,37.5416,34.4112,33.7438,-0.9669,-0.8138,-0.7316,3.0404,2.7231,2.6219,-36209770496.0,-34095622144,-29915756544,71.674,70.0387,65.8039,DEGLET
232841,1773.947,622.0897,477.5462,0.6409,544.4836,0.9935,234357,0.7671,1.3027,0.9298,0.8752,0.0027,0.0021,0.7661,0.9979,135.2503,130.3835,127.9191,36.9885,31.8359,33.9523,-1.0349,-0.8655,-0.8101,3.4213,3.0476,2.7413,-45804568576.0,-41521836032,-40328445952,67.6236,65.1925,63.9606,DEGLET
247112,1885.546,694.2448,455.8577,0.7542,560.9214,0.9899,249644,0.8016,1.5229,0.8734,0.808,0.0028,0.0018,0.6528,0.9942,117.5797,101.5464,102.1078,37.8921,36.0368,27.3096,0.1312,0.6394,0.1991,2.5917,2.6959,3.0646,-37011718144.0,-27508269056,-26094850048,58.7862,50.7707,51.0516,DEGLET
246014,1883.0909,703.1213,448.6442,0.77,559.6738,0.9893,248668,0.7861,1.5672,0.8718,0.796,0.0029,0.0018,0.6336,0.993,114.739,95.8486,110.9815,40.5753,36.7295,31.6919,0.2692,0.5336,-0.2604,2.3775,2.3673,2.6215,-35782496256.0,-24676982784,-31586891776,57.371,47.927,55.492,DEGLET
245029,1868.936,686.7975,455.5268,0.7484,558.5522,0.9857,248578,0.7605,1.5077,0.8815,0.8133,0.0028,0.0019,0.6614,0.9972,118.5224,112.7491,113.3811,38.7819,41.3421,34.6836,0.051,0.242,-0.1288,2.1451,1.9119,1.9723,-37486510080.0,-34657673216,-33458407424,59.2578,56.3728,56.6879,DEGLET
210311,1798.92,671.3657,443.1094,0.7513,517.4711,0.919,228850,0.6955,1.5151,0.8167,0.7708,0.0032,0.0021,0.5941,0.9001,136.7159,125.7845,119.656,42.4876,39.4631,35.9058,-0.5329,-0.282,-0.4927,2.3433,2.0499,2.1779,-43477700608.0,-36291342336,-32185325568,68.3546,62.8905,59.8267,DEGLET
154570,1469.786,535.559,368.1646,0.7262,443.6267,0.9913,155926,0.7262,1.4547,0.8991,0.8283,0.0035,0.0024,0.6862,0.9981,127.487,130.1564,129.6758,37.8613,35.8514,36.2096,-0.6703,-0.6783,-0.6766,2.4375,2.3249,2.5656,-27131885568.0,-27996452864,-27836606464,63.7392,65.0736,64.8347,DEGLET
260999,1924.509,670.0057,499.8724,0.6659,576.467,0.9813,265960,0.7962,1.3404,0.8855,0.8604,0.0026,0.0019,0.7403,0.9922,96.0935,78.9226,86.5607,28.8245,26.6896,22.673,0.1093,1.235,0.3894,2.8856,4.316,3.9635,-24630673408.0,-16425602048,-19050479616,48.0471,39.4609,43.2795,DEGLET
212744,1720.303,628.2148,432.3847,0.7254,520.4556,0.9918,214501,0.7818,1.4529,0.9034,0.8285,0.003,0.002,0.6864,0.9972,110.8176,109.6777,105.2265,37.4939,37.8608,30.306,-0.1291,-0.3708,-0.2504,1.9579,2.138,2.4907,-28291532800.0,-27781709824,-24325011456,55.4153,54.8434,52.6176,DEGLET
261085,1933.101,729.5468,458.4311,0.7779,576.562,0.9909,263485,0.7887,1.5914,0.878,0.7903,0.0028,0.0018,0.6246,0.994,148.7853,146.4621,135.269,30.4926,22.2659,21.0393,-0.9532,-0.231,-0.2944,3.704,2.4169,2.4991,-60942561280.0,-57532338176,-48362651648,74.3909,73.2306,67.6339,DEGLET
219065,1769.278,677.1313,414.3256,0.7909,528.1309,0.9937,220445,0.8082,1.6343,0.8794,0.78,0.0031,0.0019,0.6083,0.9942,133.6267,133.1134,125.6804,35.7477,30.4154,25.7112,-0.8619,-0.5562,-0.1746,3.067,2.9376,2.7661,-41819258880.0,-40538902528,-35279843328,66.8136,66.5593,62.8431,DEGLET
179780,1605.504,588.5084,390.5041,0.7481,478.4381,0.989,181785,0.8072,1.507,0.8765,0.813,0.0033,0.0022,0.6609,0.996,120.1332,111.0036,103.2492,31.9253,28.3657,26.0032,-0.4392,-0.0602,0.0904,2.5444,2.3567,2.7728,-27132274688.0,-22657073152,-19264600064,60.0758,55.5088,51.633,DEGLET
169573,1548.983,594.8965,364.4516,0.7904,464.658,0.9932,170738,0.8245,1.6323,0.8881,0.7811,0.0035,0.0021,0.6101,0.9958,139.1674,134.8492,123.4979,39.941,37.6941,31.7931,-0.816,-0.6504,-0.6257,2.4879,2.1186,2.4125,-35847098368.0,-33293408256,-27052677120,69.5829,67.4267,61.7498,DEGLET
236515,1795.649,604.2608,502.4642,0.5555,548.7625,0.9923,238359,0.8096,1.2026,0.9218,0.9082,0.0026,0.0021,0.8247,0.9918,122.9294,111.8094,117.7575,32.1344,29.2939,31.5135,-0.4363,-0.0467,-0.0668,2.5883,2.4984,2.4214,-37450448896.0,-30408593408,-34214080512,61.4645,55.9092,58.8819,DEGLET
248928,1888.111,719.0459,443.0684,0.7876,562.9786,0.9906,251287,0.7908,1.6229,0.8775,0.783,0.0029,0.0018,0.613,0.9948,109.2852,94.3835,111.0067,34.5058,29.3068,27.0055,-0.0535,0.5505,-0.3706,2.6308,2.7116,2.8246,-31564376064.0,-22769612800,-31131815936,54.6423,47.1938,55.5064,DEGLET
233279,1812.4,649.0758,459.3955,0.7064,544.9955,0.9865,236470,0.7785,1.4129,0.8924,0.8396,0.0028,0.002,0.705,0.9961,113.9909,105.3298,107.9339,36.4504,38.6125,29.392,-0.1454,0.2381,-0.1816,2.2934,1.9759,2.4983,-32555407360.0,-28394031104,-27923378176,56.9895,52.6629,53.9634,DEGLET
226401,1787.076,679.6693,425.3827,0.7799,536.901,0.9934,227903,0.7878,1.5978,0.8908,0.7899,0.003,0.0019,0.624,0.997,125.6498,108.6357,108.9998,36.336,32.3742,28.6992,-0.3623,0.1163,-0.2136,2.4403,2.2238,2.435,-38306926592.0,-27985954816,-27535411200,62.8198,54.3179,54.497,DEGLET
246558,1865.2419,664.2224,475.3474,0.6985,560.2922,0.9865,249939,0.7367,1.3973,0.8906,0.8435,0.0027,0.0019,0.7115,0.9943,136.5562,131.0401,125.8078,37.7801,34.99,30.7168,-0.4969,-0.0506,-0.2251,2.5611,1.766,1.9373,-49681387520.0,-45122826240,-40668385280,68.2776,65.5212,62.9048,DEGLET
318444,2127.3269,805.9418,504.5724,0.7798,636.7538,0.9938,320434,0.7874,1.5973,0.8842,0.7901,0.0025,0.0016,0.6242,0.997,123.4286,113.0875,118.9254,33.8065,33.8134,25.8882,-0.1618,-0.0153,-0.9316,2.1822,1.6896,3.7494,-51299794944.0,-43035037696,-45686091776,61.7176,56.5442,59.4638,DEGLET
248660,1877.7,696.1558,456.765,0.7547,562.6755,0.9922,250624,0.7863,1.5241,0.8863,0.8083,0.0028,0.0018,0.6533,0.9957,141.6611,142.3818,128.6064,33.4362,33.1596,29.8043,-0.7849,-0.7132,-0.6829,2.8531,2.5792,2.5921,-52980715520.0,-53485248512,-42727874560,70.8272,71.1944,64.3041,DEGLET
300532,2084.9929,782.9263,492.0452,0.7778,618.5865,0.9832,305681,0.7703,1.5912,0.8687,0.7901,0.0026,0.0016,0.6243,0.9933,127.8597,108.6323,100.6614,28.8416,23.2769,21.1306,-0.9806,-0.2954,0.0506,3.6664,3.0674,3.5316,-50794856448.0,-35256672256,-29725554688,63.9317,54.3181,50.3328,DEGLET
239253,1839.9301,670.9352,455.55,0.7342,551.9297,0.9887,241982,0.7912,1.4728,0.8881,0.8226,0.0028,0.0019,0.6767,0.9967,123.3848,117.6199,114.9063,29.8257,23.692,24.8281,-1.0003,-0.6473,-0.5504,3.3784,2.8802,2.8941,-37722738688.0,-33228630016,-31799359488,61.6912,58.8128,57.4561,DEGLET
190722,1769.671,664.2511,418.4305,0.7767,492.7827,0.8928,213622,0.6364,1.5875,0.7653,0.7419,0.0035,0.0022,0.5504,0.8737,139.2924,137.9297,123.0754,39.4841,37.0236,31.2864,-0.5827,-0.3706,-0.4803,2.3342,1.9726,2.5195,-40318013440.0,-39088558080,-30143860736,69.6395,68.9651,61.5369,DEGLET
197484,1709.35,648.6502,391.0428,0.7978,501.4424,0.989,199672,0.7807,1.6588,0.8493,0.7731,0.0033,0.002,0.5976,0.9913,135.2943,124.0971,121.8252,32.2357,27.1906,23.7059,-0.9103,-0.3897,-0.466,3.3831,2.7717,3.4633,-38071001088.0,-31158208512,-29541638144,67.6511,62.0538,60.9175,DEGLET
242874,1843.916,647.9982,479.8817,0.672,556.0906,0.9906,245181,0.7818,1.3503,0.8977,0.8582,0.0027,0.002,0.7365,0.9945,133.0381,125.3597,113.8121,38.7604,35.6419,28.3122,-0.6166,-0.4509,-0.3694,2.4534,2.2759,2.5079,-46650236928.0,-40748339200,-32199612416,66.5225,62.6833,56.9092,DEGLET
338670,2195.106,792.2873,546.0946,0.7245,656.6643,0.9893,342339,0.7525,1.4508,0.8832,0.8288,0.0023,0.0016,0.6869,0.9966,97.3855,86.1272,105.7102,37.6634,33.6702,29.3294,0.5578,0.5537,-0.2319,2.3073,2.3239,2.4766,-35296911360.0,-26996934656,-38844313600,48.6958,43.0669,52.8579,DEGLET
205893,1693.483,615.3438,428.3036,0.718,512.007,0.9902,207928,0.7873,1.4367,0.9022,0.8321,0.003,0.0021,0.6923,0.9947,103.0847,102.4994,98.4797,30.3633,27.8581,27.2009,-0.1033,0.268,0.3068,2.3559,2.471,2.5771,-22602600448.0,-21991180288,-20189534208,51.536,51.25,49.2367,DEGLET
246430,1910.897,732.1472,431.656,0.8077,560.1468,0.9843,250368,0.7295,1.6961,0.8481,0.7651,0.003,0.0018,0.5853,0.9928,94.8991,84.2895,94.5223,31.8051,29.5955,29.9283,-0.0225,0.4803,0.2869,2.6366,2.7196,2.3129,-23210934272.0,-18102403072,-22705868800,47.4534,42.1443,47.2618,DEGLET
189127,1660.097,621.9744,389.451,0.7797,490.7178,0.9843,192139,0.7777,1.5971,0.8624,0.789,0.0033,0.0021,0.6225,0.9941,111.0473,106.4634,104.8819,31.4149,27.4387,24.5747,-0.5273,-0.173,-0.1635,2.669,2.577,3.0346,-24260653056.0,-21760227328,-20759107584,55.5134,53.2293,52.4366,DEGLET
254321,1869.425,665.5273,489.1867,0.678,569.0444,0.9899,256906,0.7859,1.3605,0.9145,0.855,0.0026,0.0019,0.7311,0.9946,125.7103,109.956,111.3801,38.0378,38.7884,27.7782,-0.0067,0.2731,-0.1502,2.0226,1.6076,2.0564,-43504730112.0,-33660418048,-32167581696,62.8543,54.9797,55.6908,DEGLET
320905,2131.252,787.4969,520.4378,0.7505,639.2096,0.9918,323570,0.7404,1.5131,0.8878,0.8117,0.0025,0.0016,0.6589,0.9969,111.1931,103.2197,99.4469,39.6078,41.8373,31.3704,-0.1049,-0.077,-0.4257,1.8921,1.6855,2.2672,-43603816448.0,-38559551488,-33005092864,55.5924,51.6068,49.7215,DEGLET
237021,1826.079,661.274,457.4288,0.7221,549.3492,0.9936,238547,0.7577,1.4456,0.8932,0.8307,0.0028,0.0019,0.6901,0.9977,136.8769,138.452,126.0107,37.5304,32.8196,27.186,-0.5088,-0.5188,-0.4618,2.12,2.1627,2.163,-47932059648.0,-48059682816,-38609784832,68.4336,69.224,63.0024,DEGLET
320180,2153.5339,781.1882,525.6301,0.7398,638.4871,0.9852,324998,0.7633,1.4862,0.8676,0.8173,0.0024,0.0016,0.668,0.9928,78.2881,62.3648,82.6144,21.3922,19.6335,21.3107,0.5102,1.4296,0.6681,3.4984,7.1775,4.3282,-18838792192.0,-11710955520,-21023166464,39.148,31.1867,41.3121,DEGLET
237074,1827.438,676.1337,447.9627,0.749,549.4106,0.9919,239003,0.7295,1.5094,0.8921,0.8126,0.0029,0.0019,0.6603,0.9966,120.4458,115.8135,107.3973,33.1932,28.3677,30.2848,-0.888,-0.7688,-0.4454,2.8917,2.8582,2.419,-36188073984.0,-32575666176,-28235442176,60.2187,57.9058,53.698,DEGLET
212851,1826.406,675.8557,453.7003,0.7412,520.5865,0.8987,236831,0.6544,1.4897,0.8018,0.7703,0.0032,0.0021,0.5933,0.8838,122.7249,122.9527,111.2461,41.4672,41.9409,33.3068,-0.3506,-0.401,-0.4648,1.8429,1.9293,2.3172,-35414614016.0,-35642032128,-27724906496,61.3593,61.4745,55.6209,DEGLET
253677,1859.243,666.5269,486.7168,0.6832,568.3235,0.9924,255626,0.7955,1.3694,0.9222,0.8527,0.0026,0.0019,0.727,0.9956,116.0328,107.939,109.669,34.3566,36.7052,36.0078,-0.242,-0.1948,-0.0143,2.1349,1.9047,2.114,-36193017856.0,-31869222912,-32727050240,58.0145,53.9679,54.8325,DEGLET
211558,1743.938,657.1328,413.1603,0.7776,519.0029,0.992,213269,0.764,1.5905,0.8741,0.7898,0.0031,0.002,0.6238,0.9921,126.8893,124.8217,114.0865,35.3032,30.9954,28.24,-0.8952,-0.9141,-0.5635,2.7951,3.0058,2.709,-36284035072.0,-34353520640,-28170346496,63.4437,62.4065,57.0393,DEGLET
351733,2261.1001,840.3734,544.2642,0.7619,669.2087,0.9787,359388,0.7617,1.5441,0.8645,0.7963,0.0024,0.0015,0.6341,0.9791,116.3906,101.7665,112.7167,41.3592,41.2978,30.7947,0.0386,0.3882,0.2362,1.9861,1.7801,2.1036,-52839497728.0,-41059827712,-46387412992,58.194,50.8817,56.3563,DEGLET
226442,1776.88,624.4857,463.8141,0.6696,536.9496,0.9875,229315,0.7072,1.3464,0.9013,0.8598,0.0028,0.002,0.7393,0.9954,91.7873,82.1482,87.5206,30.9448,26.9552,27.7023,0.2287,0.6352,0.1031,2.4475,2.9578,2.2858,-19855611904.0,-15432910848,-17585782784,45.896,41.0757,43.763,DEGLET
274959,1959.943,718.3584,489.0562,0.7325,591.6829,0.9897,277815,0.7654,1.4689,0.8995,0.8237,0.0026,0.0018,0.6784,0.9965,83.2719,70.4643,82.3704,31.0409,29.1865,27.6167,0.4867,0.5965,0.2118,2.5615,2.8309,2.4218,-20018171904.0,-14336789504,-18938886144,41.6391,35.2363,41.189,DEGLET
198410,1695.782,636.7207,398.5815,0.7798,502.6166,0.9875,200919,0.7634,1.5975,0.867,0.7894,0.0032,0.002,0.6231,0.9954,111.7733,103.0843,105.3398,35.1355,27.3357,27.0205,-0.9355,-0.7488,-0.6552,2.6875,2.6843,2.464,-26364725248.0,-21340944384,-22269919232,55.8844,51.5421,52.6687,DEGLET
215507,1800.814,707.0419,389.2315,0.8348,523.8244,0.9928,217059,0.6542,1.8165,0.8351,0.7409,0.0033,0.0018,0.5489,0.9971,111.1776,96.4777,94.8133,30.0357,27.7418,21.7143,-0.5356,-0.0221,-0.4111,2.7461,2.3703,4.3451,-27486885888.0,-20338270208,-18856161280,55.5896,48.2413,47.4094,DEGLET
209998,1728.412,619.6617,433.4965,0.7146,517.0858,0.9851,213177,0.7319,1.4295,0.8833,0.8345,0.003,0.0021,0.6963,0.9954,111.896,102.51,100.4145,30.767,28.0681,24.0117,-0.4073,0.1148,0.0085,3.0352,2.3582,2.5733,-27255816192.0,-22460907520,-20996173824,55.9466,51.257,50.2092,DEGLET
267943,1993.986,760.1838,451.6438,0.8044,584.0853,0.9863,271677,0.748,1.6831,0.8469,0.7683,0.0028,0.0017,0.5904,0.9937,121.3475,111.5089,111.6365,30.1242,27.4207,27.565,-0.5242,-0.0473,-0.2968,2.84,2.4012,2.5466,-40899383296.0,-33908801536,-34006165504,60.6703,55.7531,55.8172,DEGLET
252950,1909.678,738.9279,438.0078,0.8054,567.5085,0.9929,254759,0.713,1.687,0.8716,0.768,0.0029,0.0017,0.5898,0.9951,118.4135,100.2162,103.4286,32.0245,28.8399,22.6015,-0.3213,0.2341,-0.1755,2.6045,2.1199,3.0721,-37096386560.0,-25982603264,-26684616704,59.2035,50.111,51.7149,DEGLET
220042,1758.4399,653.5543,430.2653,0.7527,529.3073,0.9922,221766,0.767,1.519,0.8943,0.8099,0.003,0.002,0.6559,0.9963,129.1375,125.5194,119.0468,29.4039,21.1924,26.297,-1.0543,-0.7649,-0.3733,3.7449,3.6253,2.5995,-38055931904.0,-34747215872,-31708426240,64.5695,62.7641,59.5285,DEGLET
202546,1698.973,605.3612,428.199,0.7069,507.8283,0.988,205007,0.6898,1.4137,0.8818,0.8389,0.003,0.0021,0.7037,0.9949,112.6353,95.1643,93.847,31.1764,27.0574,25.3386,-0.3628,0.3842,-0.1132,2.2787,2.7222,2.7094,-26709477376.0,-18514417664,-17767768064,56.317,47.5831,46.9244,DEGLET
189983,1672.8831,641.0609,378.4418,0.8072,491.8271,0.9919,191529,0.7524,1.6939,0.8531,0.7672,0.0034,0.002,0.5886,0.9971,133.8062,126.8386,111.0693,31.3327,28.9654,27.8648,-0.8143,-0.5917,-0.3961,3.111,2.75,2.5333,-35665297408.0,-31607638016,-23896166400,66.902,63.4198,55.5341,DEGLET
187606,1630.703,599.4528,399.2988,0.7459,488.7406,0.9913,189262,0.6979,1.5013,0.8866,0.8153,0.0032,0.0021,0.6647,0.9979,112.4404,100.9974,112.44,31.4118,26.6407,31.1598,-0.3257,-0.0829,-0.2638,2.4122,2.4856,2.1635,-24687417344.0,-19286505472,-24654178304,56.2279,50.5055,56.2269,DEGLET
214952,1758.241,655.6318,419.8517,0.7681,523.1495,0.9903,217060,0.8041,1.5616,0.8738,0.7979,0.0031,0.002,0.6367,0.9943,136.9214,138.2307,124.4116,37.9868,33.2549,31.7116,-0.4417,-0.3108,-0.2879,2.1218,2.1618,2.3888,-43595182080.0,-43527663616,-34814005248,68.4545,69.1141,62.2033,DEGLET
203607,1703.28,614.098,423.8694,0.7236,509.1566,0.992,205240,0.7666,1.4488,0.8819,0.8291,0.003,0.0021,0.6874,0.9959,123.7402,111.596,114.0725,36.6096,30.6306,29.8316,-0.5258,-0.3268,-0.1827,2.4805,2.5221,2.6514,-33449324544.0,-26266845184,-27348322304,61.8709,55.799,57.0409,DEGLET
220056,1726.933,618.8439,455.1255,0.6776,529.3241,0.9936,221476,0.8214,1.3597,0.9272,0.8553,0.0028,0.0021,0.7316,0.9948,134.9029,123.3864,115.8456,33.0874,23.857,20.4342,-0.6318,-0.3312,-0.0403,2.8585,3.1644,3.0947,-42335436800.0,-33838184448,-29215776768,67.4496,61.6934,57.9216,DEGLET
243520,1906.798,719.8704,431.61,0.8003,556.8297,0.9871,246708,0.6947,1.6679,0.8417,0.7735,0.003,0.0018,0.5983,0.9979,116.2535,105.1918,97.5916,32.2907,30.0538,25.7994,-0.4675,-0.0894,-0.0286,2.3174,2.5546,2.8688,-34449842176.0,-27787366400,-23213481984,58.1284,52.5984,48.8001,DEGLET
176050,1573.8521,590.4749,380.9525,0.764,473.4489,0.9916,177533,0.7994,1.55,0.8931,0.8018,0.0034,0.0022,0.6429,0.9965,109.0591,102.4448,109.7011,32.2309,24.0147,25.8234,-0.3976,0.0683,-0.1785,2.5066,2.6685,2.5863,-21891194880.0,-18349871104,-21354602496,54.5326,51.2258,54.8554,DEGLET
161602,1700.896,671.8093,404.6781,0.7982,453.6056,0.8374,192973,0.652,1.6601,0.7019,0.6752,0.0042,0.0025,0.4559,0.7568,148.9074,147.1729,137.4059,37.0944,31.8117,27.4108,-1.0276,-0.6671,-0.6725,3.3008,2.4911,2.6335,-38700425216.0,-37047771136,-31587252224,74.4565,73.5871,68.7043,DEGLET
196414,1653.057,605.6224,414.072,0.7298,500.0821,0.9885,198709,0.7584,1.4626,0.9032,0.8257,0.0031,0.0021,0.6818,0.9973,96.1517,80.5026,77.3272,23.2293,17.9201,18.9441,-0.6894,0.184,-0.1586,3.02,4.2556,4.035,-17852364800.0,-11914446848,-11033033728,48.0712,40.2503,38.6633,DEGLET
222950,1752.439,602.6717,474.1278,0.6173,532.7933,0.9903,225128,0.7141,1.2711,0.9123,0.8841,0.0027,0.0021,0.7815,0.9934,116.7086,111.7888,109.0914,37.8476,37.5218,31.8324,-0.5932,-0.2343,-0.3108,2.2501,1.7806,1.8608,-32849096704.0,-30156169216,-27677263872,58.3572,55.8957,54.5478,DEGLET
250947,1905.2841,732.446,439.0812,0.8004,565.2571,0.9908,253287,0.7651,1.6681,0.8687,0.7717,0.0029,0.0017,0.5956,0.9935,101.7774,90.236,91.2608,34.7262,32.0575,27.5444,0.0493,0.5427,0.3955,2.0402,2.2685,2.3673,-27729352704.0,-21518141440,-21166172160,50.8887,45.116,45.6296,DEGLET
239427,1875.272,708.0372,431.308,0.793,552.1304,0.9881,242306,0.7436,1.6416,0.8556,0.7798,0.003,0.0018,0.6081,0.9983,95.8518,84.2159,84.4119,24.2664,22.7581,20.4598,-0.4066,0.3927,-0.1435,3.1437,3.4499,3.8469,-21768355840.0,-16532210688,-16318384128,47.9233,42.1094,42.2071,DEGLET
